,subject_uuid,session_date,lab_name,subject_project,performance,performance_easy,n_trials_date,training_day,training_week,subject_nickname,sex,subject_birth_date,institution_short,date_trained,weekend_water_regime
3823,726e6b19-e9ef-4e37-a7d7-986d5bcd551c,2019-10-16,wittenlab,ibl_neuropixel_brainwide_01,0.795627,95.3125,1189,42,8,ibl_witten_15,M,2019-04-23,Princeton,2019-09-16,restr
3824,726e6b19-e9ef-4e37-a7d7-986d5bcd551c,2019-10-17,wittenlab,ibl_neuropixel_brainwide_01,0.663106,92.623,1217,43,8,ibl_witten_15,M,2019-04-23,Princeton,2019-09-16,restr
3825,726e6b19-e9ef-4e37-a7d7-986d5bcd551c,2019-10-23,wittenlab,ibl_neuropixel_brainwide_01,0.662879,95.95139999999999,1320,44,9,ibl_witten_15,M,2019-04-23,Princeton,2019-09-16,restr
3826,726e6b19-e9ef-4e37-a7d7-986d5bcd551c,2019-10-24,wittenlab,ibl_neuropixel_brainwide_01,0.696664,97.2332,1289,45,9,ibl_witten_15,M,2019-04-23,Princeton,2019-09-16,restr
3827,726e6b19-e9ef-4e37-a7d7-986d5bcd551c,2019-10-28,wittenlab,ibl_neuropixel_brainwide_01,0.6725,96.3636,1200,47,9,ibl_witten_15,M,2019-04-23,Princeton,2019-09-16,restr
3828,726e6b19-e9ef-4e37-a7d7-986d5bcd551c,2019-10-29,wittenlab,ibl_neuropixel_brainwide_01,0.643983,93.75,1205,48,9,ibl_witten_15,M,2019-04-23,Princeton,2019-09-16,restr
3829,726e6b19-e9ef-4e37-a7d7-986d5bcd551c,2019-10-30,wittenlab,ibl_neuropixel_brainwide_01,0.651865,96.5665,1126,49,10,ibl_witten_15,M,2019-04-23,Princeton,2019-09-16,restr
3830,726e6b19-e9ef-4e37-a7d7-986d5bcd551c,2019-10-31,wittenlab,ibl_neuropixel_brainwide_01,0.664407,97.0954,1180,50,10,ibl_witten_15,M,2019-04-23,Princeton,2019-09-16,restr
3831,726e6b19-e9ef-4e37-a7d7-986d5bcd551c,2019-11-01,wittenlab,ibl_neuropixel_brainwide_01,0.6686,94.3478,1207,51,10,ibl_witten_15,M,2019-04-23,Princeton,2019-09-16,restr
3832,726e6b19-e9ef-4e37-a7d7-986d5bcd551c,2019-11-04,wittenlab,ibl_neuropixel_brainwide_01,0.691064,95.67099999999999,1175,52,10,ibl_witten_15,M,2019-04-23,Princeton,2019-09-16,restr
3833,726e6b19-e9ef-4e37-a7d7-986d5bcd551c,2019-11-05,wittenlab,ibl_neuropixel_brainwide_01,0.706126,96.49119999999999,1208,53,10,ibl_witten_15,M,2019-04-23,Princeton,2019-09-16,restr
3834,726e6b19-e9ef-4e37-a7d7-986d5bcd551c,2019-11-06,wittenlab,ibl_neuropixel_brainwide_01,0.665808,90.9091,1164,54,11,ibl_witten_15,M,2019-04-23,Princeton,2019-09-16,restr
3835,726e6b19-e9ef-4e37-a7d7-986d5bcd551c,2019-11-07,wittenlab,ibl_neuropixel_brainwide_01,0.688266,90.80460000000001,1142,55,11,ibl_witten_15,M,2019-04-23,Princeton,2019-09-16,restr
3836,726e6b19-e9ef-4e37-a7d7-986d5bcd551c,2019-11-08,wittenlab,ibl_neuropixel_brainwide_01,0.704545,95.74470000000001,1100,56,11,ibl_witten_15,M,2019-04-23,Princeton,2019-09-16,restr
3837,726e6b19-e9ef-4e37-a7d7-986d5bcd551c,2019-11-11,wittenlab,ibl_neuropixel_brainwide_01,0.652846,91.498,1230,57,11,ibl_witten_15,M,2019-04-23,Princeton,2019-09-16,restr
3838,726e6b19-e9ef-4e37-a7d7-986d5bcd551c,2019-11-12,wittenlab,ibl_neuropixel_brainwide_01,0.673203,96.5517,765,58,11,ibl_witten_15,M,2019-04-23,Princeton,2019-09-16,restr
3839,726e6b19-e9ef-4e37-a7d7-986d5bcd551c,2019-11-13,wittenlab,ibl_neuropixel_brainwide_01,0.684887,95.8848,1244,59,12,ibl_witten_15,M,2019-04-23,Princeton,2019-09-16,restr
3840,726e6b19-e9ef-4e37-a7d7-986d5bcd551c,2019-11-14,wittenlab,ibl_neuropixel_brainwide_01,0.661424,95.41669999999999,1208,60,12,ibl_witten_15,M,2019-04-23,Princeton,2019-09-16,restr
3841,726e6b19-e9ef-4e37-a7d7-986d5bcd551c,2019-11-15,wittenlab,ibl_neuropixel_brainwide_01,0.607287,95.3052,1235,61,12,ibl_witten_15,M,2019-04-23,Princeton,2019-09-16,restr
3842,726e6b19-e9ef-4e37-a7d7-986d5bcd551c,2019-11-18,wittenlab,ibl_neuropixel_brainwide_01,0.578419,84.0909,797,62,12,ibl_witten_15,M,2019-04-23,Princeton,2019-09-16,restr
3843,726e6b19-e9ef-4e37-a7d7-986d5bcd551c,2019-11-19,wittenlab,ibl_neuropixel_brainwide_01,0.582329,87.5,1245,63,12,ibl_witten_15,M,2019-04-23,Princeton,2019-09-16,restr
3844,726e6b19-e9ef-4e37-a7d7-986d5bcd551c,2019-11-20,wittenlab,ibl_neuropixel_brainwide_01,0.560396,85.0,1010,64,13,ibl_witten_15,M,2019-04-23,Princeton,2019-09-16,restr
3845,726e6b19-e9ef-4e37-a7d7-986d5bcd551c,2019-11-21,wittenlab,ibl_neuropixel_brainwide_01,0.574803,85.9155,1143,65,13,ibl_witten_15,M,2019-04-23,Princeton,2019-09-16,restr
3846,726e6b19-e9ef-4e37-a7d7-986d5bcd551c,2019-11-22,wittenlab,ibl_neuropixel_brainwide_01,0.563248,79.2683,1170,66,13,ibl_witten_15,M,2019-04-23,Princeton,2019-09-16,restr
3847,726e6b19-e9ef-4e37-a7d7-986d5bcd551c,2019-11-25,wittenlab,ibl_neuropixel_brainwide_01,0.618197,92.3423,1176,67,13,ibl_witten_15,M,2019-04-23,Princeton,2019-09-16,restr
3848,726e6b19-e9ef-4e37-a7d7-986d5bcd551c,2019-11-26,wittenlab,ibl_neuropixel_brainwide_01,0.64148,92.5197,1297,68,13,ibl_witten_15,M,2019-04-23,Princeton,2019-09-16,restr
3849,726e6b19-e9ef-4e37-a7d7-986d5bcd551c,2019-11-27,wittenlab,ibl_neuropixel_brainwide_01,0.661017,94.0972,1416,69,14,ibl_witten_15,M,2019-04-23,Princeton,2019-09-16,restr
3850,726e6b19-e9ef-4e37-a7d7-986d5bcd551c,2019-12-03,wittenlab,ibl_neuropixel_brainwide_01,0.642245,90.7895,1051,70,14,ibl_witten_15,M,2019-04-23,Princeton,2019-09-16,restr
3851,726e6b19-e9ef-4e37-a7d7-986d5bcd551c,2019-12-09,wittenlab,ibl_neuropixel_brainwide_01,0.589175,84.4156,1127,74,15,ibl_witten_15,M,2019-04-23,Princeton,2019-09-16,restr
3852,726e6b19-e9ef-4e37-a7d7-986d5bcd551c,2019-12-10,wittenlab,ibl_neuropixel_brainwide_01,0.568273,74.7525,996,75,15,ibl_witten_15,M,2019-04-23,Princeton,2019-09-16,restr
3853,726e6b19-e9ef-4e37-a7d7-986d5bcd551c,2019-12-11,wittenlab,ibl_neuropixel_brainwide_01,0.624172,94.9541,1208,76,15,ibl_witten_15,M,2019-04-23,Princeton,2019-09-16,restr
3854,726e6b19-e9ef-4e37-a7d7-986d5bcd551c,2019-12-12,wittenlab,ibl_neuropixel_brainwide_01,0.582759,84.54939999999999,1160,77,15,ibl_witten_15,M,2019-04-23,Princeton,2019-09-16,restr
3855,726e6b19-e9ef-4e37-a7d7-986d5bcd551c,2019-12-13,wittenlab,ibl_neuropixel_brainwide_01,0.605936,84.0164,1213,78,15,ibl_witten_15,M,2019-04-23,Princeton,2019-09-16,restr
3856,726e6b19-e9ef-4e37-a7d7-986d5bcd551c,2019-12-16,wittenlab,ibl_neuropixel_brainwide_01,0.643997,85.5372,1191,79,16,ibl_witten_15,M,2019-04-23,Princeton,2019-09-16,restr
3857,726e6b19-e9ef-4e37-a7d7-986d5bcd551c,2019-12-17,wittenlab,ibl_neuropixel_brainwide_01,0.634106,87.12450000000001,1208,80,16,ibl_witten_15,M,2019-04-23,Princeton,2019-09-16,restr
3858,726e6b19-e9ef-4e37-a7d7-986d5bcd551c,2019-12-18,wittenlab,ibl_neuropixel_brainwide_01,0.56962,79.72970000000001,1106,81,16,ibl_witten_15,M,2019-04-23,Princeton,2019-09-16,restr
3859,726e6b19-e9ef-4e37-a7d7-986d5bcd551c,2019-12-19,wittenlab,ibl_neuropixel_brainwide_01,0.703046,92.12599999999999,1182,82,16,ibl_witten_15,M,2019-04-23,Princeton,2019-09-16,restr
3860,726e6b19-e9ef-4e37-a7d7-986d5bcd551c,2019-12-20,wittenlab,ibl_neuropixel_brainwide_01,0.672872,93.8095,1128,83,16,ibl_witten_15,M,2019-04-23,Princeton,2019-09-16,restr
3861,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-08-08,wittenlab,ibl_neuropixel_brainwide_01,0.496815,49.6815,314,0,0,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3862,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-08-09,wittenlab,ibl_neuropixel_brainwide_01,0.36376,36.376,734,1,0,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3863,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-08-12,wittenlab,ibl_neuropixel_brainwide_01,0.434152,43.4152,896,2,0,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3864,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-08-13,wittenlab,ibl_neuropixel_brainwide_01,0.413572,41.3572,781,3,0,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3865,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-08-14,wittenlab,ibl_neuropixel_brainwide_01,0.642232,64.2232,914,4,1,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3866,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-08-15,wittenlab,ibl_neuropixel_brainwide_01,0.601485,60.148500000000006,808,5,1,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3867,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-08-16,wittenlab,ibl_neuropixel_brainwide_01,0.786863,78.6863,746,6,1,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3868,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-08-19,wittenlab,ibl_neuropixel_brainwide_01,0.736921,73.69210000000001,669,7,1,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3869,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-08-20,wittenlab,ibl_neuropixel_brainwide_01,0.832359,83.2359,513,8,1,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3870,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-08-21,wittenlab,ibl_neuropixel_brainwide_01,0.835796,83.5796,609,9,2,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3871,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-08-22,wittenlab,ibl_neuropixel_brainwide_01,0.84225,84.4011,729,10,2,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3872,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-08-23,wittenlab,ibl_neuropixel_brainwide_01,0.925121,96.0573,414,11,2,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3873,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-08-26,wittenlab,ibl_neuropixel_brainwide_01,0.873817,90.7363,634,12,2,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3874,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-08-27,wittenlab,ibl_neuropixel_brainwide_01,0.781777,89.0411,889,13,2,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3875,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-08-28,wittenlab,ibl_neuropixel_brainwide_01,0.720548,96.1538,730,14,3,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3876,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-08-29,wittenlab,ibl_neuropixel_brainwide_01,0.754564,93.8776,493,15,3,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3877,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-08-30,wittenlab,ibl_neuropixel_brainwide_01,0.81759,96.6667,307,16,3,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3878,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-09-09,wittenlab,ibl_neuropixel_brainwide_01,0.799559,98.7805,454,17,3,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3879,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-09-10,wittenlab,ibl_neuropixel_brainwide_01,0.831025,94.2308,722,18,3,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3880,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-09-11,wittenlab,ibl_neuropixel_brainwide_01,0.824684,95.5556,713,19,4,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3881,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-09-12,wittenlab,ibl_neuropixel_brainwide_01,0.82876,97.1429,911,20,4,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3882,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-09-13,wittenlab,ibl_neuropixel_brainwide_01,0.810811,96.3964,962,21,4,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3883,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-09-16,wittenlab,ibl_neuropixel_brainwide_01,0.8432,95.7627,625,22,4,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3884,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-09-17,wittenlab,ibl_neuropixel_brainwide_01,0.830556,97.48740000000001,1080,23,4,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3885,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-09-18,wittenlab,ibl_neuropixel_brainwide_01,0.847026,99.187,706,24,5,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3886,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-09-19,wittenlab,ibl_neuropixel_brainwide_01,0.857788,97.2527,886,25,5,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3887,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-09-20,wittenlab,ibl_neuropixel_brainwide_01,0.851762,96.9325,823,26,5,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3888,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-09-23,wittenlab,ibl_neuropixel_brainwide_01,0.840928,97.92530000000001,1207,27,5,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3889,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-09-24,wittenlab,ibl_neuropixel_brainwide_01,0.856568,97.0414,746,28,5,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3890,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-09-25,wittenlab,ibl_neuropixel_brainwide_01,0.819407,96.4539,742,29,6,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3891,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-09-26,wittenlab,ibl_neuropixel_brainwide_01,0.837977,97.19630000000001,969,30,6,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3892,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-09-27,wittenlab,ibl_neuropixel_brainwide_01,0.846897,98.5294,725,31,6,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3893,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-09-30,wittenlab,ibl_neuropixel_brainwide_01,0.865071,99.4565,919,32,6,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3894,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-10-03,wittenlab,ibl_neuropixel_brainwide_01,0.841518,98.75,896,33,6,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3895,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-10-04,wittenlab,ibl_neuropixel_brainwide_01,0.860021,98.3425,943,34,7,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3896,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-10-07,wittenlab,ibl_neuropixel_brainwide_01,0.822645,98.0,998,35,7,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3897,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-10-08,wittenlab,ibl_neuropixel_brainwide_01,0.822222,93.20389999999999,450,36,7,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3898,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-10-09,wittenlab,ibl_neuropixel_brainwide_01,0.836653,98.5646,1004,37,7,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3899,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-10-10,wittenlab,ibl_neuropixel_brainwide_01,0.851,98.913,1000,38,7,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3900,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-10-11,wittenlab,ibl_neuropixel_brainwide_01,0.848569,99.1031,1083,39,8,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3901,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-10-14,wittenlab,ibl_neuropixel_brainwide_01,0.863711,98.5294,1218,40,8,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3902,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-10-15,wittenlab,ibl_neuropixel_brainwide_01,0.810139,97.2727,1006,41,8,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3903,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-10-16,wittenlab,ibl_neuropixel_brainwide_01,0.876106,100.0,678,42,8,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3904,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-10-17,wittenlab,ibl_neuropixel_brainwide_01,0.71961,98.6784,1127,43,8,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3905,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-10-23,wittenlab,ibl_neuropixel_brainwide_01,0.713504,97.7273,1096,44,9,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3906,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-10-24,wittenlab,ibl_neuropixel_brainwide_01,0.758675,98.4252,1268,45,9,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3907,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-10-25,wittenlab,ibl_neuropixel_brainwide_01,0.739715,99.1416,1191,46,9,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3908,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-10-28,wittenlab,ibl_neuropixel_brainwide_01,0.699659,99.2063,1172,47,9,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3909,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-10-29,wittenlab,ibl_neuropixel_brainwide_01,0.731358,99.53490000000001,1046,48,9,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3910,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-10-30,wittenlab,ibl_neuropixel_brainwide_01,0.741753,99.495,1061,49,10,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3911,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-10-31,wittenlab,ibl_neuropixel_brainwide_01,0.737603,98.8889,484,50,10,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3912,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-11-01,wittenlab,ibl_neuropixel_brainwide_01,0.708556,98.27590000000001,1122,51,10,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3913,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-11-04,wittenlab,ibl_neuropixel_brainwide_01,0.750711,98.5915,1055,52,10,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3914,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-11-05,wittenlab,ibl_neuropixel_brainwide_01,0.756178,100.0,1214,53,10,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3915,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-11-06,wittenlab,ibl_neuropixel_brainwide_01,0.755647,99.51219999999999,974,54,11,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3916,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-11-07,wittenlab,ibl_neuropixel_brainwide_01,0.738848,98.5,1076,55,11,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3917,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-11-08,wittenlab,ibl_neuropixel_brainwide_01,0.719417,100.0,1030,56,11,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3918,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-11-11,wittenlab,ibl_neuropixel_brainwide_01,0.712034,97.6,698,57,11,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3919,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-11-12,wittenlab,ibl_neuropixel_brainwide_01,0.732417,98.7805,1237,58,11,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3920,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-11-13,wittenlab,ibl_neuropixel_brainwide_01,0.711579,100.0,950,59,12,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3921,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-11-14,wittenlab,ibl_neuropixel_brainwide_01,0.680872,99.0909,1009,60,12,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3922,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-11-15,wittenlab,ibl_neuropixel_brainwide_01,0.655072,98.9474,1035,61,12,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3923,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-11-18,wittenlab,ibl_neuropixel_brainwide_01,0.65186,98.9796,968,62,12,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3924,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-11-19,wittenlab,ibl_neuropixel_brainwide_01,0.662597,98.39569999999999,901,63,12,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3925,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-11-20,wittenlab,ibl_neuropixel_brainwide_01,0.642005,98.3051,1257,64,13,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3926,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-11-21,wittenlab,ibl_neuropixel_brainwide_01,0.649805,99.1304,514,65,13,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3927,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-11-22,wittenlab,ibl_neuropixel_brainwide_01,0.666391,99.57629999999999,1208,66,13,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3928,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-11-25,wittenlab,ibl_neuropixel_brainwide_01,0.633588,97.619,393,67,13,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3929,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-11-26,wittenlab,ibl_neuropixel_brainwide_01,0.672209,100.0,842,68,13,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3930,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-11-27,wittenlab,ibl_neuropixel_brainwide_01,0.682472,98.7234,1181,69,14,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3931,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-12-03,wittenlab,ibl_neuropixel_brainwide_01,0.642127,97.8022,489,70,14,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3932,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-12-09,wittenlab,ibl_neuropixel_brainwide_01,0.671262,95.6311,943,74,15,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3933,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-12-10,wittenlab,ibl_neuropixel_brainwide_01,0.655172,98.4925,957,75,15,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3934,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-12-11,wittenlab,ibl_neuropixel_brainwide_01,0.692177,99.2481,1176,76,15,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3935,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-12-12,wittenlab,ibl_neuropixel_brainwide_01,0.711388,98.0237,1282,77,15,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3936,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-12-13,wittenlab,ibl_neuropixel_brainwide_01,0.635714,91.9192,980,78,15,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3937,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-12-16,wittenlab,ibl_neuropixel_brainwide_01,0.72766,99.5726,1175,79,16,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3938,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-12-17,wittenlab,ibl_neuropixel_brainwide_01,0.677966,98.6486,413,80,16,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3939,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-12-18,wittenlab,ibl_neuropixel_brainwide_01,0.744053,98.62389999999999,1051,81,16,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3940,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-12-19,wittenlab,ibl_neuropixel_brainwide_01,0.698752,96.3134,1122,82,16,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3941,cb761037-e499-4ba4-a7b3-9be8b8410cbc,2019-12-20,wittenlab,ibl_neuropixel_brainwide_01,0.731489,98.66669999999999,1229,83,16,ibl_witten_16,M,2019-04-23,Princeton,2019-08-28,restr
3942,6b827ce6-e3f1-4e40-81d4-6ecdf6f04668,2020-02-20,wittenlab,ibl_neuropixel_brainwide_01,0.403279,40.3279,305,0,0,ibl_witten_17,M,2019-11-13,Princeton,2020-03-03,restr
3943,6b827ce6-e3f1-4e40-81d4-6ecdf6f04668,2020-02-21,wittenlab,ibl_neuropixel_brainwide_01,0.458763,45.8763,194,1,0,ibl_witten_17,M,2019-11-13,Princeton,2020-03-03,restr
3944,6b827ce6-e3f1-4e40-81d4-6ecdf6f04668,2020-02-24,wittenlab,ibl_neuropixel_brainwide_01,0.458333,45.8333,912,2,0,ibl_witten_17,M,2019-11-13,Princeton,2020-03-03,restr
3945,6b827ce6-e3f1-4e40-81d4-6ecdf6f04668,2020-02-25,wittenlab,ibl_neuropixel_brainwide_01,0.610647,61.0647,958,3,0,ibl_witten_17,M,2019-11-13,Princeton,2020-03-03,restr
3946,6b827ce6-e3f1-4e40-81d4-6ecdf6f04668,2020-02-26,wittenlab,ibl_neuropixel_brainwide_01,0.765703,76.6022,1003,4,1,ibl_witten_17,M,2019-11-13,Princeton,2020-03-03,restr
3947,6b827ce6-e3f1-4e40-81d4-6ecdf6f04668,2020-02-27,wittenlab,ibl_neuropixel_brainwide_01,0.685004,68.5897,1127,5,1,ibl_witten_17,M,2019-11-13,Princeton,2020-03-03,restr
