,subject_uuid,lab_name,subject_project,session_date,subject_nickname,sex,subject_birth_date,avg_weight,total_water,watertype,weekend_water_regime
2256,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2019-08-27,SWC_017,F,2019-05-07,16.100000381469727,1.2907999753952026,Water 10% Sucrose,restr
2257,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2019-08-28,SWC_017,F,2019-05-07,16.299999237060547,0.7976000010967255,Hydrogel; Water 10% Sucrose,restr
2258,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2019-08-29,SWC_017,F,2019-05-07,16.5,0.9435999989509583,Water 10% Sucrose,restr
2259,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2019-08-30,SWC_017,F,2019-05-07,16.5,0.9616999924182892,Hydrogel; Water 10% Sucrose,restr
2260,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2019-09-09,SWC_017,F,2019-05-07,20.200000762939453,1.0,Water,restr
2261,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2019-09-10,SWC_017,F,2019-05-07,18.299999237060547,0.800000011920929,Water,restr
2262,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2019-09-11,SWC_017,F,2019-05-07,17.700000762939453,1.0027999877929688,Water; Water 10% Sucrose,restr
2263,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2019-09-12,SWC_017,F,2019-05-07,17.399999618530273,0.9570000171661377,Water 10% Sucrose,restr
2264,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2019-09-13,SWC_017,F,2019-05-07,17.600000381469727,0.9603999853134155,Water 10% Sucrose,restr
2265,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2019-09-16,SWC_017,F,2019-05-07,18.5,0.8342999815940857,Water 10% Sucrose,restr
2266,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2019-09-17,SWC_017,F,2019-05-07,18.0,1.2297999858856201,Water 10% Sucrose,restr
2267,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2019-09-18,SWC_017,F,2019-05-07,18.299999237060547,0.9850000143051147,Water 10% Sucrose,restr
2268,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2019-09-19,SWC_017,F,2019-05-07,18.0,1.1663999557495117,Water 10% Sucrose,restr
2269,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2019-09-20,SWC_017,F,2019-05-07,18.299999237060547,0.8234000205993652,Water 10% Sucrose,restr
2270,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2019-09-23,SWC_017,F,2019-05-07,17.799999237060547,1.216599941253662,Water 10% Sucrose,restr
2271,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2019-09-24,SWC_017,F,2019-05-07,18.100000381469727,0.8084999918937683,Water 10% Sucrose,restr
2272,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2019-09-25,SWC_017,F,2019-05-07,18.0,0.8899999856948853,Water 10% Sucrose,restr
2273,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2019-09-26,SWC_017,F,2019-05-07,17.799999237060547,1.007999986410141,Hydrogel; Water 10% Sucrose,restr
2274,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2019-09-27,SWC_017,F,2019-05-07,18.0,1.0,Hydrogel; Water 10% Sucrose,restr
2275,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2019-09-30,SWC_017,F,2019-05-07,18.799999237060547,0.7329000234603882,Water 10% Sucrose,restr
2276,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2019-10-01,SWC_017,F,2019-05-07,18.200000762939453,0.9878000020980835,Water 10% Sucrose,restr
2277,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2019-10-02,SWC_017,F,2019-05-07,17.600000381469727,0.9617999792098999,Water 10% Sucrose,restr
2278,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2019-10-03,SWC_017,F,2019-05-07,18.100000381469727,0.9319999814033508,Water 10% Sucrose,restr
2279,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2019-10-04,SWC_017,F,2019-05-07,17.899999618530273,0.8493000268936157,Water 10% Sucrose,restr
2280,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2019-10-07,SWC_017,F,2019-05-07,18.200000762939453,1.1303999423980713,Water 10% Sucrose,restr
2281,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2019-10-08,SWC_017,F,2019-05-07,18.200000762939453,0.8194000124931335,Water 10% Sucrose,restr
2282,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2019-10-09,SWC_017,F,2019-05-07,17.899999618530273,1.0583999752998352,Hydrogel; Water 10% Sucrose,restr
2283,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2019-10-10,SWC_017,F,2019-05-07,17.899999618530273,1.0712000131607056,Hydrogel; Water 10% Sucrose,restr
2284,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2019-10-11,SWC_017,F,2019-05-07,17.899999618530273,0.3474000096321106,Water 10% Sucrose,restr
2285,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2019-10-30,SWC_017,F,2019-05-07,19.5,0.7014999985694885,Hydrogel; Water 10% Sucrose,restr
2286,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2019-10-31,SWC_017,F,2019-05-07,19.100000381469727,0.6980000138282776,Hydrogel; Water 10% Sucrose,restr
2287,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2019-11-01,SWC_017,F,2019-05-07,18.700000762939453,1.4986000061035156,Hydrogel; Water 10% Sucrose,restr
2288,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2019-11-04,SWC_017,F,2019-05-07,18.600000381469727,1.2979999780654907,Hydrogel; Water 10% Sucrose,restr
2289,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2019-11-05,SWC_017,F,2019-05-07,19.0,1.0045999884605408,Hydrogel; Water 10% Sucrose,restr
2290,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2019-11-06,SWC_017,F,2019-05-07,18.799999237060547,1.2040000259876251,Hydrogel; Water 10% Sucrose,restr
2291,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2019-11-07,SWC_017,F,2019-05-07,18.899999618530273,1.2049000263214111,Hydrogel; Water 10% Sucrose,restr
2292,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2019-11-08,SWC_017,F,2019-05-07,19.0,1.0999999940395355,Hydrogel; Water 10% Sucrose,restr
2293,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2019-11-11,SWC_017,F,2019-05-07,19.299999237060547,1.1005000174045563,Hydrogel; Water 10% Sucrose,restr
2294,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2019-11-12,SWC_017,F,2019-05-07,18.899999618530273,1.2985999882221222,Hydrogel; Water 10% Sucrose,restr
2295,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2019-11-13,SWC_017,F,2019-05-07,19.5,1.1016000509262085,Hydrogel; Water 10% Sucrose,restr
2296,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2019-11-14,SWC_017,F,2019-05-07,18.700000762939453,1.3949999809265137,Hydrogel; Water 10% Sucrose,restr
2297,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2019-11-15,SWC_017,F,2019-05-07,19.100000381469727,1.2027999758720398,Hydrogel; Water 10% Sucrose,restr
2298,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2019-11-18,SWC_017,F,2019-05-07,18.899999618530273,1.3982000052928925,Hydrogel; Water 10% Sucrose,restr
2299,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2019-11-19,SWC_017,F,2019-05-07,18.700000762939453,1.4027999639511108,Hydrogel; Water 10% Sucrose,restr
2300,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2019-11-20,SWC_017,F,2019-05-07,19.0,1.1033999919891357,Hydrogel; Water 10% Sucrose,restr
2301,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2019-11-21,SWC_017,F,2019-05-07,18.700000762939453,1.106600046157837,Water 10% Sucrose,restr
2302,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2019-11-22,SWC_017,F,2019-05-07,18.799999237060547,1.2010000348091125,Hydrogel; Water 10% Sucrose,restr
2303,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2019-11-25,SWC_017,F,2019-05-07,19.0,1.1045000106096268,Hydrogel; Water 10% Sucrose,restr
2304,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2019-11-26,SWC_017,F,2019-05-07,19.0,0.9985000193119049,Hydrogel; Water 10% Sucrose,restr
2305,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2019-11-28,SWC_017,F,2019-05-07,18.799999237060547,1.1024999916553497,Hydrogel; Water 10% Sucrose,restr
2306,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2019-11-29,SWC_017,F,2019-05-07,19.0,0.9449999928474426,Water 10% Sucrose,restr
2307,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2019-12-02,SWC_017,F,2019-05-07,18.700000762939453,1.2985000014305115,Hydrogel; Water 10% Sucrose,restr
2308,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2019-12-03,SWC_017,F,2019-05-07,19.299999237060547,0.9984999895095825,Hydrogel; Water 10% Sucrose,restr
2309,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2019-12-04,SWC_017,F,2019-05-07,19.200000762939453,0.9024999737739563,Hydrogel; Water 10% Sucrose,restr
2310,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2019-12-05,SWC_017,F,2019-05-07,19.0,1.1005000174045563,Hydrogel; Water 10% Sucrose,restr
2311,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2019-12-06,SWC_017,F,2019-05-07,19.100000381469727,1.1050000190734863,Hydrogel; Water 10% Sucrose,restr
2312,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2019-12-09,SWC_017,F,2019-05-07,19.100000381469727,1.1035000085830688,Hydrogel; Water 10% Sucrose,restr
2313,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2019-12-10,SWC_017,F,2019-05-07,19.0,1.0954999923706055,Hydrogel; Water 10% Sucrose,restr
2314,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2019-12-11,SWC_017,F,2019-05-07,19.200000762939453,0.9979999661445618,Hydrogel; Water 10% Sucrose,restr
2315,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2019-12-12,SWC_017,F,2019-05-07,19.100000381469727,0.7955000102519989,Hydrogel; Water 10% Sucrose,restr
2316,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2020-01-06,SWC_017,F,2019-05-07,19.5,1.5009999871253967,Hydrogel; Water 10% Sucrose,restr
2317,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2020-01-07,SWC_017,F,2019-05-07,19.700000762939453,0.5999999791383743,Hydrogel; Water 10% Sucrose,restr
2318,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2020-01-20,SWC_017,F,2019-05-07,20.799999237060547,0.265500009059906,Water 10% Sucrose,restr
2319,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2020-01-24,SWC_017,F,2019-05-07,19.399999618530273,1.3989999890327454,Hydrogel; Water 10% Sucrose,restr
2320,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2020-01-27,SWC_017,F,2019-05-07,19.100000381469727,0.33899998664855957,Water 10% Sucrose,restr
2321,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2020-01-28,SWC_017,F,2019-05-07,20.100000381469727,0.9984999895095825,Hydrogel; Water 10% Sucrose,restr
2322,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2020-01-29,SWC_017,F,2019-05-07,19.799999237060547,1.0014999955892563,Hydrogel; Water 10% Sucrose,restr
2323,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2020-01-30,SWC_017,F,2019-05-07,19.799999237060547,0.5339999794960022,Water 10% Sucrose,restr
2324,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2020-01-31,SWC_017,F,2019-05-07,19.399999618530273,1.2024999856948853,Hydrogel; Water 10% Sucrose,restr
2325,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2020-02-13,SWC_017,F,2019-05-07,19.600000381469727,0.4650000035762787,Water 10% Sucrose,restr
2326,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2020-02-14,SWC_017,F,2019-05-07,18.799999237060547,0.9959999918937683,Hydrogel; Water 10% Sucrose,restr
2327,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2020-02-17,SWC_017,F,2019-05-07,19.399999618530273,0.8025000095367432,Hydrogel; Water 10% Sucrose,restr
2328,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2020-02-18,SWC_017,F,2019-05-07,18.799999237060547,0.9965000003576279,Hydrogel; Water 10% Sucrose,restr
2329,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2020-02-19,SWC_017,F,2019-05-07,18.799999237060547,0.9984999895095825,Hydrogel; Water 10% Sucrose,restr
2330,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2020-02-20,SWC_017,F,2019-05-07,19.0,0.9979999959468842,Hydrogel; Water 10% Sucrose,restr
2331,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2020-02-21,SWC_017,F,2019-05-07,19.0,0.996999979019165,Hydrogel; Water 10% Sucrose,restr
2332,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,2020-02-24,SWC_017,F,2019-05-07,20.899999618530273,0.6330000162124634,Water 10% Sucrose,restr
2333,34ff50d4-42cf-41f7-8c38-ab631ca84d74,angelakilab,ibl_neuropixel_brainwide_01,2019-02-06,IBL-T4,F,2018-11-27,19.299999237060547,0.33899998664855957,Water 10% Sucrose,CA
2334,34ff50d4-42cf-41f7-8c38-ab631ca84d74,angelakilab,ibl_neuropixel_brainwide_01,2019-02-07,IBL-T4,F,2018-11-27,17.600000381469727,1.2960000038146973,Water 10% Sucrose,CA
2335,34ff50d4-42cf-41f7-8c38-ab631ca84d74,angelakilab,ibl_neuropixel_brainwide_01,2019-02-08,IBL-T4,F,2018-11-27,17.700000762939453,0.8460000157356262,Water 10% Sucrose,CA
2336,34ff50d4-42cf-41f7-8c38-ab631ca84d74,angelakilab,ibl_neuropixel_brainwide_01,2019-02-09,IBL-T4,F,2018-11-27,17.5,0.1289999932050705,Water 10% Sucrose,CA
2337,34ff50d4-42cf-41f7-8c38-ab631ca84d74,angelakilab,ibl_neuropixel_brainwide_01,2019-02-10,IBL-T4,F,2018-11-27,17.100000381469727,0.17669999599456787,Water 10% Sucrose,CA
2338,34ff50d4-42cf-41f7-8c38-ab631ca84d74,angelakilab,ibl_neuropixel_brainwide_01,2019-02-11,IBL-T4,F,2018-11-27,17.700000762939453,0.25279998779296875,Water 10% Sucrose,CA
2339,34ff50d4-42cf-41f7-8c38-ab631ca84d74,angelakilab,ibl_neuropixel_brainwide_01,2019-02-12,IBL-T4,F,2018-11-27,18.600000381469727,0.05609999969601631,Water 10% Sucrose,CA
2340,34ff50d4-42cf-41f7-8c38-ab631ca84d74,angelakilab,ibl_neuropixel_brainwide_01,2019-02-13,IBL-T4,F,2018-11-27,18.399999618530273,0.17339999973773956,Water 10% Sucrose,CA
2341,34ff50d4-42cf-41f7-8c38-ab631ca84d74,angelakilab,ibl_neuropixel_brainwide_01,2019-02-14,IBL-T4,F,2018-11-27,19.5,1.00450000166893,Water 10% Sucrose,CA
2342,34ff50d4-42cf-41f7-8c38-ab631ca84d74,angelakilab,ibl_neuropixel_brainwide_01,2019-02-15,IBL-T4,F,2018-11-27,18.0,1.0016000121831894,Water 10% Sucrose,CA
2343,34ff50d4-42cf-41f7-8c38-ab631ca84d74,angelakilab,ibl_neuropixel_brainwide_01,2019-02-16,IBL-T4,F,2018-11-27,18.299999237060547,2.0,Water 10% Sucrose,CA
2344,34ff50d4-42cf-41f7-8c38-ab631ca84d74,angelakilab,ibl_neuropixel_brainwide_01,2019-02-17,IBL-T4,F,2018-11-27,19.5,2.0,Water 10% Sucrose,CA
2345,34ff50d4-42cf-41f7-8c38-ab631ca84d74,angelakilab,ibl_neuropixel_brainwide_01,2019-02-18,IBL-T4,F,2018-11-27,19.700000762939453,0.9850000143051147,Water 10% Sucrose; Water 15% Sucrose,CA
2346,34ff50d4-42cf-41f7-8c38-ab631ca84d74,angelakilab,ibl_neuropixel_brainwide_01,2019-02-19,IBL-T4,F,2018-11-27,17.700000762939453,1.0396000146865845,Water; Water 10% Sucrose,CA
2347,34ff50d4-42cf-41f7-8c38-ab631ca84d74,angelakilab,ibl_neuropixel_brainwide_01,2019-02-20,IBL-T4,F,2018-11-27,17.6299991607666,1.079399973154068,Water; Water 10% Sucrose,CA
2348,34ff50d4-42cf-41f7-8c38-ab631ca84d74,angelakilab,ibl_neuropixel_brainwide_01,2019-02-21,IBL-T4,F,2018-11-27,17.469999313354492,0.9560000002384186,Water; Water 10% Sucrose,CA
2349,34ff50d4-42cf-41f7-8c38-ab631ca84d74,angelakilab,ibl_neuropixel_brainwide_01,2019-02-22,IBL-T4,F,2018-11-27,16.790000915527344,0.20909999310970306,Water 10% Sucrose; Water 2% Citric Acid,CA
2350,34ff50d4-42cf-41f7-8c38-ab631ca84d74,angelakilab,ibl_neuropixel_brainwide_01,2019-02-25,IBL-T4,F,2018-11-27,16.799999237060547,1.0081999897956848,Water; Water 10% Sucrose,CA
2351,34ff50d4-42cf-41f7-8c38-ab631ca84d74,angelakilab,ibl_neuropixel_brainwide_01,2019-02-26,IBL-T4,F,2018-11-27,18.899999618530273,1.1363999843597412,Water; Water 10% Sucrose,CA
2352,34ff50d4-42cf-41f7-8c38-ab631ca84d74,angelakilab,ibl_neuropixel_brainwide_01,2019-02-27,IBL-T4,F,2018-11-27,18.799999237060547,2.0371999740600586,Water 10% Sucrose,CA
2353,34ff50d4-42cf-41f7-8c38-ab631ca84d74,angelakilab,ibl_neuropixel_brainwide_01,2019-02-28,IBL-T4,F,2018-11-27,18.5,1.7157000303268433,Water 10% Sucrose,CA
2354,34ff50d4-42cf-41f7-8c38-ab631ca84d74,angelakilab,ibl_neuropixel_brainwide_01,2019-03-01,IBL-T4,F,2018-11-27,18.579999923706055,2.8643999099731445,Water 10% Sucrose; Water 2% Citric Acid,CA
2355,34ff50d4-42cf-41f7-8c38-ab631ca84d74,angelakilab,ibl_neuropixel_brainwide_01,2019-03-05,IBL-T4,F,2018-11-27,18.579999923706055,1.0812999904155731,Water; Water 10% Sucrose,CA
2356,34ff50d4-42cf-41f7-8c38-ab631ca84d74,angelakilab,ibl_neuropixel_brainwide_01,2019-03-06,IBL-T4,F,2018-11-27,18.799999237060547,1.028400033712387,Water; Water 10% Sucrose,CA
2357,34ff50d4-42cf-41f7-8c38-ab631ca84d74,angelakilab,ibl_neuropixel_brainwide_01,2019-03-07,IBL-T4,F,2018-11-27,17.5,1.0279000103473663,Water; Water 10% Sucrose,CA
2358,34ff50d4-42cf-41f7-8c38-ab631ca84d74,angelakilab,ibl_neuropixel_brainwide_01,2019-03-08,IBL-T4,F,2018-11-27,17.899999618530273,0.26840001344680786,Water 10% Sucrose,CA
2359,34ff50d4-42cf-41f7-8c38-ab631ca84d74,angelakilab,ibl_neuropixel_brainwide_01,2019-03-11,IBL-T4,F,2018-11-27,16.700000762939453,1.0600000023841858,Water; Water 10% Sucrose,CA
2360,34ff50d4-42cf-41f7-8c38-ab631ca84d74,angelakilab,ibl_neuropixel_brainwide_01,2019-03-12,IBL-T4,F,2018-11-27,21.59000015258789,1.7111999988555908,Water 10% Sucrose,CA
2361,34ff50d4-42cf-41f7-8c38-ab631ca84d74,angelakilab,ibl_neuropixel_brainwide_01,2019-03-13,IBL-T4,F,2018-11-27,21.299999237060547,2.065500020980835,Water 10% Sucrose,CA
2362,34ff50d4-42cf-41f7-8c38-ab631ca84d74,angelakilab,ibl_neuropixel_brainwide_01,2019-03-14,IBL-T4,F,2018-11-27,20.739999771118164,2.4904000759124756,Water 10% Sucrose,CA
2363,34ff50d4-42cf-41f7-8c38-ab631ca84d74,angelakilab,ibl_neuropixel_brainwide_01,2019-03-15,IBL-T4,F,2018-11-27,20.739999771118164,2.076900005340576,Water 10% Sucrose,CA
2364,34ff50d4-42cf-41f7-8c38-ab631ca84d74,angelakilab,ibl_neuropixel_brainwide_01,2019-03-18,IBL-T4,F,2018-11-27,20.68000030517578,2.0160000324249268,Water 10% Sucrose,CA
2365,34ff50d4-42cf-41f7-8c38-ab631ca84d74,angelakilab,ibl_neuropixel_brainwide_01,2019-03-19,IBL-T4,F,2018-11-27,21.790000915527344,2.2672998905181885,Water 10% Sucrose,CA
2366,34ff50d4-42cf-41f7-8c38-ab631ca84d74,angelakilab,ibl_neuropixel_brainwide_01,2019-03-20,IBL-T4,F,2018-11-27,21.020000457763672,1.996000051498413,Water 10% Sucrose,CA
2367,34ff50d4-42cf-41f7-8c38-ab631ca84d74,angelakilab,ibl_neuropixel_brainwide_01,2019-03-21,IBL-T4,F,2018-11-27,19.790000915527344,2.636399984359741,Water 10% Sucrose,CA
2368,34ff50d4-42cf-41f7-8c38-ab631ca84d74,angelakilab,ibl_neuropixel_brainwide_01,2019-03-22,IBL-T4,F,2018-11-27,21.020000457763672,2.709399938583374,Water 10% Sucrose,CA
2369,34ff50d4-42cf-41f7-8c38-ab631ca84d74,angelakilab,ibl_neuropixel_brainwide_01,2019-03-25,IBL-T4,F,2018-11-27,20.450000762939453,2.9549999237060547,Water 10% Sucrose,CA
2370,34ff50d4-42cf-41f7-8c38-ab631ca84d74,angelakilab,ibl_neuropixel_brainwide_01,2019-03-26,IBL-T4,F,2018-11-27,20.68000030517578,0.3179999887943268,Water 10% Sucrose,CA
2371,34ff50d4-42cf-41f7-8c38-ab631ca84d74,angelakilab,ibl_neuropixel_brainwide_01,2019-03-27,IBL-T4,F,2018-11-27,19.09000015258789,2.061000108718872,Water 10% Sucrose,CA
2372,34ff50d4-42cf-41f7-8c38-ab631ca84d74,angelakilab,ibl_neuropixel_brainwide_01,2019-03-28,IBL-T4,F,2018-11-27,19.84000015258789,2.4719998836517334,Water 10% Sucrose,CA
2373,34ff50d4-42cf-41f7-8c38-ab631ca84d74,angelakilab,ibl_neuropixel_brainwide_01,2019-03-29,IBL-T4,F,2018-11-27,20.510000228881836,3.0959999561309814,Water 10% Sucrose,CA
2374,34ff50d4-42cf-41f7-8c38-ab631ca84d74,angelakilab,ibl_neuropixel_brainwide_01,2019-04-01,IBL-T4,F,2018-11-27,22.049999237060547,2.7209999561309814,Water 10% Sucrose,CA
2375,34ff50d4-42cf-41f7-8c38-ab631ca84d74,angelakilab,ibl_neuropixel_brainwide_01,2019-04-02,IBL-T4,F,2018-11-27,20.899999618530273,1.1369999647140503,Water 10% Sucrose,CA
2376,34ff50d4-42cf-41f7-8c38-ab631ca84d74,angelakilab,ibl_neuropixel_brainwide_01,2019-04-03,IBL-T4,F,2018-11-27,20.760000228881836,1.496999979019165,Water 10% Sucrose,CA
2377,34ff50d4-42cf-41f7-8c38-ab631ca84d74,angelakilab,ibl_neuropixel_brainwide_01,2019-04-04,IBL-T4,F,2018-11-27,19.360000610351562,1.8240000009536743,Water 10% Sucrose,CA
2378,34ff50d4-42cf-41f7-8c38-ab631ca84d74,angelakilab,ibl_neuropixel_brainwide_01,2019-04-05,IBL-T4,F,2018-11-27,19.899999618530273,3.2339999675750732,Water 10% Sucrose,CA
2379,34ff50d4-42cf-41f7-8c38-ab631ca84d74,angelakilab,ibl_neuropixel_brainwide_01,2019-04-08,IBL-T4,F,2018-11-27,20.84000015258789,2.1059999465942383,Water 10% Sucrose,CA
2380,34ff50d4-42cf-41f7-8c38-ab631ca84d74,angelakilab,ibl_neuropixel_brainwide_01,2019-04-09,IBL-T4,F,2018-11-27,21.780000686645508,2.5920000076293945,Water 10% Sucrose,CA
2381,34ff50d4-42cf-41f7-8c38-ab631ca84d74,angelakilab,ibl_neuropixel_brainwide_01,2019-04-10,IBL-T4,F,2018-11-27,20.600000381469727,1.128000020980835,Water 10% Sucrose,CA
2382,34ff50d4-42cf-41f7-8c38-ab631ca84d74,angelakilab,ibl_neuropixel_brainwide_01,2019-04-11,IBL-T4,F,2018-11-27,21.0,1.5119999647140503,Water 10% Sucrose,CA
