,subject_uuid,lab_name,subject_project,days_to_trained,subject_nickname,sex,subject_birth_date,institution_short,date_trained,weekend_water_regime,mouse,perf_easy,n_trials,rt,threshold,bias,lapse_low,lapse_high,lapse
0,00778394-c956-408d-8a6c-ca3b05a611d5,cortexlab,ibl_neuropixel_brainwide_01,24.0,KS019,F,2019-04-30,UCL,2019-09-19,restr,KS019,86.17801047120419,1023.3333333333334,0.46030099999984486,7.939652531849198,8.899065034049155,0.1597404615286733,0.09489950666126402,0.12731998409496867
1,019a22c1-b944-4494-9e38-0e45ae6697bf,mrsicflogellab,ibl_neuropixel_brainwide_01,15.0,SWC_022,M,2019-06-18,SWC,2019-09-26,restr,SWC_022,86.13518197573656,852.6666666666666,0.3984009999999216,8.701948988167477,-9.593413354823499,0.09114233023030294,0.1864721106274903,0.13880722042889662
2,02120449-9b19-4276-a434-513886c2fb19,wittenlab,ibl_neuropixel_brainwide_01,49.0,ibl_witten_07,F,2018-11-13,Princeton,2019-05-24,restr,ibl_witten_07,86.04118993135012,677.0,0.3419999999996435,18.842714208924093,-13.478567489450956,0.13662408132824722,0.1499655945792099,0.14329483795372855
3,034fd43f-ee35-450b-99ef-25475ce25fdc,mainenlab,ibl_neuropixel_brainwide_01,8.0,ZM_1092,M,2018-10-23,CCU,2019-02-04,CA,ZM_1092,87.53568030447192,843.0,0.3572999999998956,10.922123311089404,-4.487112493194894,0.09685436195341882,0.16304830517461377,0.12995133356401628
4,05e97eea-64e2-4e52-a78a-5b78875b4fa3,cortexlab,ibl_neuropixel_brainwide_01,47.0,KS004,F,2018-12-04,UCL,2019-06-06,restr,KS004,89.37007874015748,403.3333333333333,0.3711000000000695,15.900913715518108,15.633065447790917,0.1932975871859911,0.058177322807901534,0.12573745499694633
5,0812d02d-d62b-416d-8b66-7956db34ee32,wittenlab,ibl_neuropixel_brainwide_01,8.0,ibl_witten_19,M,2019-11-13,Princeton,2020-03-03,restr,ibl_witten_19,91.73708920187794,976.3333333333334,0.3897009999996044,8.65234944220068,-5.559707699307944,0.055654091237234915,0.1446541048482634,0.10015409804274916
6,082fa374-a10c-4c47-9c50-1c23e7490e30,mrsicflogellab,ibl_neuropixel_brainwide_01,19.0,SWC_038,F,2019-12-11,SWC,2020-03-11,restr,SWC_038,90.78751857355127,1036.6666666666667,0.32025050000015653,18.145750550369364,-15.664531671830863,0.0766992035074062,0.14096952978351746,0.10883436664546182
7,0932d382-3fd4-4688-88d1-a0156cadd488,zadorlab,ibl_neuropixel_brainwide_01,3.0,CSH_ZAD_007,M,2019-05-06,CSHL,2019-08-22,CA,CSH_ZAD_007,95.41734860883797,452.0,0.5592000000000326,12.75731941184182,5.767775368767056,0.02759553864102266,0.05994763000192874,0.043771584321475696
8,0936a724-2151-446f-98b2-92c3e9dd36dc,churchlandlab,ibl_neuropixel_brainwide_01,9.0,CSHL_007,F,2018-11-27,CSHL,2019-03-19,CA,CSHL_007,89.33333333333333,376.3333333333333,0.6342999999998824,14.414765319137423,-10.89233677501657,0.1305788476397007,0.08838953635871014,0.10948419199920542
9,0a47477d-e76f-43d8-a5b3-9b985707ad3f,danlab,ibl_neuropixel_brainwide_01,11.0,DY_013,M,2019-10-23,Berkeley,2020-02-12,restr,DY_013,95.51451187335093,438.6666666666667,0.37949999999999307,16.508938150464473,-0.609443411805948,0.08046437205064574,0.01886394515701765,0.04966415860383169
10,0bde9528-5bed-4ba5-a95a-a250cd769bbe,mrsicflogellab,ibl_neuropixel_brainwide_01,54.0,SWC_029,F,2019-08-16,SWC,2020-02-27,restr,SWC_029,85.55798687089715,713.6666666666666,0.3995505000001458,16.638512400830997,13.036403412082134,0.17223180857595494,0.06613591006132369,0.11918385931863931
11,0cd0b05f-fbee-40c0-b2e2-07708c90dead,danlab,ibl_neuropixel_brainwide_01,30.0,DY_015,M,2019-10-23,Berkeley,2020-03-13,restr,DY_015,86.82926829268293,338.6666666666667,0.33085050000001104,17.708593626869288,-5.780914101671334,0.0464211203911375,0.15540500126484116,0.10091306082798933
12,0f47b24d-3909-428c-a18d-666006c7c834,angelakilab,ibl_neuropixel_brainwide_01,27.0,NYU-11,F,2019-07-23,NYU,2019-12-05,CA,NYU-11,88.60294117647058,826.3333333333334,1.0058500000000001,12.96573661225722,-6.241822747076952,0.18345671078553827,0.05454976749734658,0.11900323914144242
13,0fbb1324-1ac7-445a-8831-8fc2225338ca,zadorlab,ibl_neuropixel_brainwide_01,3.0,CSH_ZAD_010,M,2019-05-06,CSHL,2019-08-27,CA,CSH_ZAD_010,95.62737642585552,463.6666666666667,0.5003004999997529,16.004093737466945,7.282020238190491,0.05977687332487701,0.03160131319161477,0.04568909325824589
14,10fd3170-6c52-4cb6-986f-aa73704277c0,churchlandlab,ibl_neuropixel_brainwide_01,13.0,CSHL_015,F,2019-02-19,CSHL,2019-07-08,CA,CSHL_015,86.20218579234972,591.0,0.2406999999999897,17.384581982370875,-11.0709910247549,0.11698251365848021,0.15061076503024484,0.13379663934436253
15,13e59361-a2e8-4e2d-8636-ae0961fd941c,mainenlab,ibl_neuropixel_brainwide_01,5.0,ZM_1093,M,2018-10-23,CCU,2019-02-05,CA,ZM_1093,85.37490720118782,610.0,0.4574999999998397,16.837931704265316,-0.7832254675151437,0.16223244670193404,0.12628632456713454,0.14425938563453428
16,15f98ab5-20d8-4345-a5de-21912a39575f,churchlandlab,ibl_neuropixel_brainwide_01,28.0,CSHL047,M,2019-08-06,CSHL,2019-12-17,CA,CSHL047,96.04989604989605,747.3333333333334,0.3752000000000635,17.860752172499502,-2.0491344134415472,0.0034490573912112957,0.06891355106062705,0.03618130422591917
17,1627878b-0863-4241-9396-43f89d6d70af,danlab,ibl_neuropixel_brainwide_01,3.0,DY_010,M,2019-08-18,Berkeley,2019-11-26,restr,DY_010,86.85612788632326,417.0,0.5018999999999778,15.530801156351052,1.8251678384200023,0.10038132361118451,0.1055291676484775,0.10295524562983101
18,16816978-d32d-4647-83b4-055fcf993bf8,angelakilab,ibl_neuropixel_brainwide_01,9.0,NYU-20,F,2019-10-15,NYU,2020-01-24,CA,NYU-20,89.1260162601626,632.0,0.6120999999999412,5.0000000433780905,4.845008014771819,0.1164352924498912,0.11302150920684323,0.11472840082836722
19,18a54f60-534b-4ed5-8bda-b434079b8ab8,cortexlab,ibl_neuropixel_brainwide_01,13.0,KS014,M,2019-04-30,UCL,2019-08-22,restr,KS014,90.73064340239912,716.6666666666666,0.3168000000000575,10.459498631826852,-2.780078653272985,0.1307968586201007,0.0945026964957835,0.1126497775579421
20,19cf7867-e2d2-4a12-93be-9371fe1a293c,churchlandlab,ibl_neuropixel_brainwide_01,13.0,CSHL_010,F,2018-11-27,CSHL,2019-03-25,CA,CSHL_010,85.5036855036855,531.3333333333334,0.4585999999999899,17.442305273778636,14.004213554311502,0.17455573264377033,0.12183364302202314,0.14819468783289674
21,1a8fa9b4-399b-4175-8c32-e552aaa2541b,mainenlab,ibl_neuropixel_brainwide_01,11.0,ZM_1373,F,2018-12-31,CCU,2019-04-18,CA,ZM_1373,86.44688644688645,749.6666666666666,0.29890100000000075,11.219280184358455,2.4129859730903664,0.14820563037566786,0.16752907196203995,0.15786735116885392
22,1d1e50b4-bbc9-46f6-acf9-f0fe16c3849e,mainenlab,ibl_neuropixel_brainwide_01,7.0,ZM_3004,F,2019-11-10,CCU,2020-02-20,CA,ZM_3004,86.5353037766831,661.6666666666666,0.2979009999999107,18.306369858416353,12.885200722605669,0.16687401007243918,0.08520613032562396,0.12604007019903157
23,20086e93-a271-4a57-89fc-15604d8e92c0,zadorlab,ibl_neuropixel_brainwide_01,10.0,CSH_ZAD_022,M,2019-11-12,CSHL,2020-03-10,CA,CSH_ZAD_022,89.24972004479284,707.0,0.27070000000003347,7.778806675575053,-0.9294375731792677,0.19062518531054531,0.050735051465318856,0.12068011838793208
24,204d40b0-7ea8-49b3-835c-05b47ec8801b,mainenlab,ibl_neuropixel_brainwide_01,5.0,ZM_1746,M,2019-02-24,CCU,2019-06-03,CA,ZM_1746,90.11532125205932,486.3333333333333,0.46079999999994925,16.490894720513104,5.475687966462093,0.08018216413302098,0.1205946272556398,0.10038839569433039
25,20ed6bed-9bfd-44f9-8c57-a9344e206cfd,mainenlab,ibl_neuropixel_brainwide_01,14.0,ZM_2245,F,2019-08-12,CCU,2019-12-09,CA,ZM_2245,97.24349157733538,1071.0,0.42029999999988377,19.448551947785667,-6.753825735893836,0.033943211248540155,0.021140945125744222,0.027542078187142188
26,217d49ae-ada9-48be-a77e-9704c9e57855,angelakilab,ibl_neuropixel_brainwide_01,17.0,NYU-01,M,2018-12-18,NYU,2019-04-23,CA,NYU-01,86.35235732009926,490.3333333333333,0.7454500000000053,10.825486844321262,-11.405465380969442,0.11950060460181307,0.17110739591947743,0.14530400026064524
27,221b68e7-0014-46ae-b8af-308665d8b478,churchlandlab,ibl_neuropixel_brainwide_01,19.0,CSHL053,F,2019-08-13,CSHL,2019-12-11,CA,CSHL053,92.12328767123287,473.3333333333333,0.5522009999999682,12.659360833201946,10.132466233312524,0.15383098738851034,0.017489345030602593,0.08566016620955647
28,2714cd11-363a-44bd-b57d-c91870ad0671,angelakilab,ibl_neuropixel_brainwide_01,32.0,NYU-14,F,2019-08-27,NYU,2020-01-07,CA,NYU-14,90.43927648578811,591.6666666666666,0.7024999999999935,13.266845061889294,-5.707921730916061,0.09477447662823438,0.12032822602986704,0.1075513513290507
29,274bb80c-2acc-470a-bfb4-24d38a1b3d06,wittenlab,ibl_neuropixel_brainwide_01,11.0,ibl_witten_06,M,2018-11-06,Princeton,2019-02-21,restr,ibl_witten_06,92.54901960784314,1207.3333333333333,0.2981504999998208,18.71888840883009,6.281825720269799,0.1563305771910893,0.03619757295791812,0.09626407507450371
30,27d08c9d-6013-42d8-bab5-1e788f230b2e,hoferlab,ibl_neuropixel_brainwide_01,43.0,SWC_001,F,2019-01-19,SWC,2019-07-18,restr,SWC_001,94.66292134831461,563.6666666666666,0.7086000000001604,6.707552550819072,-7.80744567926737,0.07126322702789366,0.10038451061874282,0.08582386882331824
31,28e692f5-8357-4fd1-be11-22943c560006,churchlandlab,ibl_neuropixel_brainwide_01,16.0,CSHL060,M,2019-10-15,CSHL,2020-02-11,CA,CSHL060,97.30586370839937,921.6666666666666,0.316899999999805,18.849618308418528,-0.8955368013062501,0.041273352543716856,0.018808185119818487,0.03004076883176767
32,2f1b7046-9c58-4076-a7c5-7c386293dc89,danlab,ibl_neuropixel_brainwide_01,6.0,DY_006,M,2019-02-27,Berkeley,2019-06-06,restr,DY_006,88.74458874458875,523.0,0.5769999999999982,15.824914100643916,10.629881213261035,0.09378269362380257,0.11337276208755567,0.10357772785567912
33,31b27d1f-4b3c-465f-a6bf-32e870797b4a,mainenlab,ibl_neuropixel_brainwide_01,17.0,ZM_3003,M,2019-11-10,CCU,2020-03-05,CA,ZM_3003,92.08261617900172,461.6666666666667,0.5624999999999432,18.429075094942974,2.2673702688367623,0.06905908958820266,0.09937999409968508,0.08421954184394387
34,33eeea5f-f287-4234-85bd-512900d63c1f,mrsicflogellab,ibl_neuropixel_brainwide_01,44.0,SWC_017,F,2019-05-07,SWC,2019-11-11,restr,SWC_017,89.04109589041096,446.3333333333333,0.5406000000000404,17.568391822230932,-5.616239069115705,0.1516184582279118,0.07516787272216678,0.1133931654750393
35,34ff50d4-42cf-41f7-8c38-ab631ca84d74,angelakilab,ibl_neuropixel_brainwide_01,25.0,IBL-T4,F,2018-11-27,NYU,2019-03-15,CA,IBL-T4,87.83783783783784,613.6666666666666,0.5912000000000717,18.389579754844387,-0.716391316738541,0.1829595849775647,0.0663124300844976,0.12463600753103116
36,354e6122-de4a-4945-bafd-d46df65768f6,cortexlab,ibl_neuropixel_brainwide_01,18.0,KS016,M,2019-04-30,UCL,2019-08-30,restr,KS016,89.69746524938675,794.3333333333334,0.3130505000001449,17.694524906053125,-7.994942312791972,0.06452079521084102,0.13044624197487498,0.097483518592858
37,3614ee37-c892-4eb4-ab83-f6c1f3804977,churchlandlab,ibl_neuropixel_brainwide_01,32.0,CSHL055,F,2019-08-13,CSHL,2020-01-09,CA,CSHL055,97.35537190082646,943.6666666666666,0.3255505000002472,18.465862687513116,4.775411734192028,0.060121049670671195,0.00966573098960843,0.034893390330139815
38,3899bc0a-d7b5-4914-a76f-a4f4fdd99f98,mainenlab,ibl_neuropixel_brainwide_01,8.0,ZM_1089,M,2018-10-23,CCU,2019-02-04,CA,ZM_1089,93.30900243309003,752.0,0.432200000000023,18.22671368878671,1.5877277170350723,0.05993628232801877,0.08821749654308832,0.07407688943555354
39,3ac4e413-b47d-4a62-bc32-c8689fe9b61b,hoferlab,ibl_neuropixel_brainwide_01,15.0,SWC_042,M,2019-12-11,SWC,2020-03-19,restr,SWC_042,86.94117647058823,700.3333333333334,0.44790000000011787,12.905253709866479,13.535494755017893,0.12977572188004072,0.16048130711663228,0.1451285144983365
40,3b6b41b6-68bb-4a9a-bfeb-5f8cf97a1c2a,mainenlab,ibl_neuropixel_brainwide_01,14.0,ZM_1745,M,2019-02-24,CCU,2019-06-14,CA,ZM_1745,93.02949061662198,618.0,0.37370000000009895,17.37582825654472,4.591775458691666,0.045488220198125345,0.10594145842615792,0.07571483931214162
41,3eee82bf-8ccf-42ac-9e26-472caed5f265,angelakilab,ibl_neuropixel_brainwide_01,8.0,NYU-02,M,2018-12-18,NYU,2019-04-05,CA,NYU-02,88.642413487134,791.0,0.5776999999999362,16.922542011420603,10.81358170683841,0.13339439213308088,0.08583488153004915,0.10961463683156501
42,475acc5f-64f7-4f28-9722-5f60ce553f91,danlab,ibl_neuropixel_brainwide_01,3.0,DY_007,M,2019-02-27,Berkeley,2019-06-04,restr,DY_007,99.11764705882354,770.0,0.275300000000243,10.52902678649198,0.055434038402418576,0.022559940443901635,0.011637923941151021,0.01709893219252633
43,4ba96259-4afe-42fa-89b6-f2f8d361bf44,mainenlab,ibl_neuropixel_brainwide_01,14.0,ZM_1095,M,2018-10-23,CCU,2019-02-20,CA,ZM_1095,93.39622641509435,457.0,0.6753000000001066,18.78478127535577,-4.652732464515804,0.028536371796959496,0.13974820018187648,0.08414228598941799
44,4c9577b3-bdd5-4a15-b15b-5bc24a4439d3,churchlandlab,ibl_neuropixel_brainwide_01,21.0,CSHL_002,M,2018-11-20,CSHL,2019-04-01,CA,CSHL_002,94.90366687383468,1266.0,0.29120049999994535,16.795718094445537,-8.507350658495685,0.07284316386603745,0.0369248295109543,0.054883996688495876
45,4db0b36d-9b85-4cae-8d93-a68998c581fc,hoferlab,ibl_neuropixel_brainwide_01,20.0,SWC_013,M,2019-06-04,SWC,2019-09-20,restr,SWC_013,88.8030888030888,782.6666666666666,0.39504999999985557,5.668551427357527,-5.702350920258113,0.03795693817671202,0.16487955118951236,0.1014182446831122
46,4db14483-21ff-4102-a71f-07434e8a1396,cortexlab,ibl_neuropixel_brainwide_01,14.0,KS021,M,2019-06-25,UCL,2019-10-14,restr,KS021,88.7434554973822,518.3333333333334,0.48830050000003666,7.161498924649701,10.029405861741658,0.10428201032260875,0.11369535278653525,0.108988681554572
47,4dc08527-efd9-41c7-b907-f610f3ad41ae,zadorlab,ibl_neuropixel_brainwide_01,9.0,CSH_ZAD_004,F,2019-04-16,CSHL,2019-08-20,CA,CSH_ZAD_004,85.48530721282279,619.6666666666666,0.3733009999998558,15.439732363373167,-5.040898613017951,0.13809874759575957,0.15502255302995396,0.14656065031285676
48,4e2695cb-77c4-44a5-a059-80b1ea9c75ab,danlab,ibl_neuropixel_brainwide_01,13.0,DY_014,M,2019-10-28,Berkeley,2020-02-14,restr,DY_014,87.67772511848341,414.3333333333333,0.35969999999997526,11.087847973197887,14.630197836247714,0.09670942323973528,0.11807596910234937,0.10739269617104233
49,4eb8afda-a4d9-4314-8956-cdf773223fe5,mainenlab,ibl_neuropixel_brainwide_01,7.0,ZM_1897,F,2019-06-10,CCU,2019-09-26,CA,ZM_1897,90.45226130653266,654.0,0.415250000000043,16.610573923642605,-13.507578978647857,0.12264445135850699,0.061915755938248704,0.09228010364837785
50,4ebed911-f6c9-4c11-866f-31e26f191a5b,churchlandlab,ibl_neuropixel_brainwide_01,13.0,CSHL058,M,2019-10-15,CSHL,2020-02-06,CA,CSHL058,84.82688391038697,848.3333333333334,0.41449999999986176,9.821889084207806,15.273005101525026,0.1901228992134259,0.05909927860543981,0.12461108890943286
51,4f091667-90b9-4469-88f4-542c1ec07891,churchlandlab,ibl_neuropixel_brainwide_01,11.0,CSHL_008,F,2018-11-27,CSHL,2019-03-21,CA,CSHL_008,95.63106796116504,521.0,0.3889000000001488,16.291759890594683,4.914450799082217,0.04583936216984881,0.0752966657903426,0.0605680139800957
52,544583b3-bc39-41b8-93ac-1506494d9859,churchlandlab,ibl_neuropixel_brainwide_01,18.0,CSHL051,F,2019-08-13,CSHL,2019-12-10,CA,CSHL051,96.86847599164928,704.0,0.4533010000000104,12.063726315082349,14.639796083082693,0.08562988774142799,0.018839201151452455,0.052234544446440226
53,54edfc98-ce84-471c-94a3-c748552fbc22,wittenlab,ibl_neuropixel_brainwide_01,8.0,ibl_witten_03,M,2018-07-17,Princeton,2019-01-10,restr,ibl_witten_03,86.04651162790698,1039.25,0.3279005000000552,13.953391947647727,0.21857353343077207,0.14410863033308474,0.15858534420533998,0.15134698726921236
54,5644f7a6-e206-4da3-bd35-81d0f32153bb,angelakilab,ibl_neuropixel_brainwide_01,17.0,NYU-13,F,2019-08-27,NYU,2019-11-22,CA,NYU-13,90.83333333333333,915.0,0.44020000000000437,15.588065201847627,1.7997617779174269,0.05346640135684232,0.13814785066737412,0.09580712601210822
55,5ba2da46-8213-4dd1-ac4e-3dc1eafd7141,cortexlab,ibl_neuropixel_brainwide_01,6.0,KS025,F,2019-06-25,UCL,2019-10-11,restr,KS025,86.28691983122363,505.3333333333333,0.4917499999999677,17.093220876668152,7.743693321928961,0.18637735695569146,0.06115443957260694,0.1237658982641492
56,5cff8b1f-288e-4725-83b6-d2f9b6c7ab45,hoferlab,ibl_neuropixel_brainwide_01,22.0,SWC_021,F,2019-06-04,SWC,2019-10-07,restr,SWC_021,97.23756906077348,799.0,0.4552999999999656,18.097426901510854,3.216754409116741,0.00543742892965825,0.08287429794118015,0.0441558634354192
57,5df6e2f2-cc8e-486f-a23d-219125e496fa,mainenlab,ibl_neuropixel_brainwide_01,7.0,ZM_1085,M,2018-10-23,CCU,2019-01-31,CA,ZM_1085,93.279258400927,899.0,0.5277000000000953,6.727751339481215,5.302502323074929,0.061783168253183224,0.07298037956544634,0.06738177390931478
58,5f756084-afaf-4c88-96b5-ed29401dbd2f,zadorlab,ibl_neuropixel_brainwide_01,26.0,CSH_ZAD_011,F,2019-09-17,CSHL,2020-02-17,CA,CSH_ZAD_011,88.23529411764706,728.6666666666666,0.5950504999998429,6.851897838810952,-5.691017233855258,0.058211535582313075,0.16874276494140167,0.11347715026185737
59,5f7d4e8d-37d7-48cf-97e5-24121285adb9,mainenlab,ibl_neuropixel_brainwide_01,5.0,ZM_1087,M,2018-10-23,CCU,2019-01-30,CA,ZM_1087,85.66457898399443,887.0,0.37740000000007967,7.677673123627579,-7.877172803482731,0.08979825373316982,0.1746626922461954,0.1322304729896826
60,60fe80b7-7506-4885-8c36-e8622025780c,zadorlab,ibl_neuropixel_brainwide_01,17.0,CSH_ZAD_001,F,2019-04-16,CSHL,2019-09-04,CA,CSH_ZAD_001,90.53803339517626,626.3333333333334,0.5479000000002543,14.483495819425126,2.971260368492634,0.18160642006234579,0.047187734051538185,0.11439707705694199
61,6b827ce6-e3f1-4e40-81d4-6ecdf6f04668,wittenlab,ibl_neuropixel_brainwide_01,8.0,ibl_witten_17,M,2019-11-13,Princeton,2020-03-03,restr,ibl_witten_17,86.02870813397129,1086.0,0.3078009999999267,10.66749330329866,-0.7745664154904,0.14916073326510795,0.16512831549021723,0.15714452437766258
62,6d3a3635-05cd-4f5b-97c5-2c129b812a33,danlab,ibl_neuropixel_brainwide_01,7.0,DY_003,M,2018-12-05,Berkeley,2019-04-26,restr,DY_003,97.5,394.3333333333333,1.7081999999999198,17.397709500849885,-7.11832125383474,1.5481535257096126e-10,0.05017522573322035,0.025087612944017852
63,6dcef540-d5f2-41d0-9233-55e0da87fe59,mainenlab,ibl_neuropixel_brainwide_01,13.0,ZM_1743,F,2019-03-04,CCU,2019-06-13,CA,ZM_1743,88.5395537525355,955.3333333333334,0.3138500000000022,18.670238022576815,11.295169316386765,0.1705621060591579,0.06375177362112594,0.11715693984014192
64,6e1e46eb-a742-4385-926c-db14a8f9347f,churchlandlab,ibl_neuropixel_brainwide_01,16.0,CSHL_003,M,2018-11-20,CSHL,2019-03-21,CA,CSHL_003,86.47859922178989,585.0,0.3845504999998184,17.9986779445643,9.164811489193998,0.1856159407234611,0.08281128519229898,0.13421361295788004
65,726e6b19-e9ef-4e37-a7d7-986d5bcd551c,wittenlab,ibl_neuropixel_brainwide_01,22.0,ibl_witten_15,M,2019-04-23,Princeton,2019-09-16,restr,ibl_witten_15,89.44099378881988,983.6666666666666,0.34895000000005894,18.813032777181398,-5.022204150368607,0.10372317983706897,0.12700963619441535,0.11536640801574216
