,subject_uuid,session_date,subject_nickname,sex,subject_birth_date,ear_mark,subject_line,subject_source,protocol_number,subject_description,subject_ts,subject_strain,avg_weight,session_day,condition
377,eee73e7a-a2eb-4949-91ae-a3d5a0375bd5,2018-08-12,IBL_19,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.0281848570180578,3,1
379,eee73e7a-a2eb-4949-91ae-a3d5a0375bd5,2018-08-30,IBL_19,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.0146561428520835,21,6
380,eee73e7a-a2eb-4949-91ae-a3d5a0375bd5,2018-09-09,IBL_19,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.046223257257313,31,6
381,eee73e7a-a2eb-4949-91ae-a3d5a0375bd5,2018-09-20,IBL_19,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.0331454256851997,42,5
382,eee73e7a-a2eb-4949-91ae-a3d5a0375bd5,2018-08-13,IBL_19,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.0011274286861092,4,1
383,eee73e7a-a2eb-4949-91ae-a3d5a0375bd5,2018-08-22,IBL_19,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.023675342971711,13,1
384,eee73e7a-a2eb-4949-91ae-a3d5a0375bd5,2018-09-01,IBL_19,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.046223257257313,23,6
385,eee73e7a-a2eb-4949-91ae-a3d5a0375bd5,2018-09-10,IBL_19,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.0507327713036596,32,6
386,eee73e7a-a2eb-4949-91ae-a3d5a0375bd5,2018-09-21,IBL_19,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.0218714685423986,43,5
387,eee73e7a-a2eb-4949-91ae-a3d5a0375bd5,2018-08-14,IBL_19,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,0.965050714221066,5,1
388,eee73e7a-a2eb-4949-91ae-a3d5a0375bd5,2018-08-24,IBL_19,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.0326944570778716,15,1
389,eee73e7a-a2eb-4949-91ae-a3d5a0375bd5,2018-09-03,IBL_19,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,0.9019165714240742,25,6
390,eee73e7a-a2eb-4949-91ae-a3d5a0375bd5,2018-09-11,IBL_19,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.0326944570778716,33,6
391,eee73e7a-a2eb-4949-91ae-a3d5a0375bd5,2018-09-23,IBL_19,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.0011274286861092,45,5
392,f3821028-b230-452d-886c-84aab766ca1e,2018-08-17,IBL_18,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,0.9910679937566368,8,1
393,f3821028-b230-452d-886c-84aab766ca1e,2018-08-27,IBL_18,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.0081553561016194,18,6
394,f3821028-b230-452d-886c-84aab766ca1e,2018-09-07,IBL_18,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,0.969708770455666,29,6
395,f3821028-b230-452d-886c-84aab766ca1e,2018-09-17,IBL_18,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,0.948349547154695,39,6
396,f3821028-b230-452d-886c-84aab766ca1e,2018-10-01,IBL_18,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.0021747181716474,53,5
397,f3821028-b230-452d-886c-84aab766ca1e,2018-08-19,IBL_18,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,0.9910679937566368,10,1
398,f3821028-b230-452d-886c-84aab766ca1e,2018-08-28,IBL_18,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,0.9996116341896427,19,6
399,f3821028-b230-452d-886c-84aab766ca1e,2018-09-08,IBL_18,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,0.9440776861987067,30,6
400,f3821028-b230-452d-886c-84aab766ca1e,2018-09-19,IBL_18,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,0.9504854368932039,41,5
401,f3821028-b230-452d-886c-84aab766ca1e,2018-10-03,IBL_18,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,0.9825242718446602,55,5
402,f3821028-b230-452d-886c-84aab766ca1e,2018-08-09,IBL_18,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.025242718446602,0,1
403,f3821028-b230-452d-886c-84aab766ca1e,2018-08-20,IBL_18,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.0337864403585786,11,1
404,f3821028-b230-452d-886c-84aab766ca1e,2018-08-29,IBL_18,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.0124272170576076,20,6
405,f3821028-b230-452d-886c-84aab766ca1e,2018-09-09,IBL_18,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,0.9526213266317126,31,6
406,f3821028-b230-452d-886c-84aab766ca1e,2018-09-21,IBL_18,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,0.9765437153936589,43,5
407,f3821028-b230-452d-886c-84aab766ca1e,2018-08-11,IBL_18,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.0124272170576076,2,1
409,f3821028-b230-452d-886c-84aab766ca1e,2018-08-30,IBL_18,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,0.9910679937566368,21,6
410,f3821028-b230-452d-886c-84aab766ca1e,2018-09-10,IBL_18,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,0.948349547154695,32,6
411,f3821028-b230-452d-886c-84aab766ca1e,2018-09-23,IBL_18,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,0.9654369094996776,45,5
412,f3821028-b230-452d-886c-84aab766ca1e,2018-08-12,IBL_18,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,0.9996116341896427,3,1
413,f3821028-b230-452d-886c-84aab766ca1e,2018-08-22,IBL_18,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.0166989965346254,13,1
414,f3821028-b230-452d-886c-84aab766ca1e,2018-08-31,IBL_18,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.0124272170576076,22,6
415,f3821028-b230-452d-886c-84aab766ca1e,2018-09-11,IBL_18,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,0.9312621033307418,33,6
416,f3821028-b230-452d-886c-84aab766ca1e,2018-09-24,IBL_18,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,0.9735534371681583,46,5
417,f3821028-b230-452d-886c-84aab766ca1e,2018-08-14,IBL_18,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,0.9782524108886719,5,1
418,f3821028-b230-452d-886c-84aab766ca1e,2018-08-24,IBL_18,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,0.9996116341896427,15,1
419,f3821028-b230-452d-886c-84aab766ca1e,2018-09-01,IBL_18,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.0124272170576076,23,6
420,f3821028-b230-452d-886c-84aab766ca1e,2018-09-12,IBL_18,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,0.9312621033307418,34,6
421,f3821028-b230-452d-886c-84aab766ca1e,2018-09-25,IBL_18,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,0.9611650485436892,47,5
422,f3821028-b230-452d-886c-84aab766ca1e,2018-08-15,IBL_18,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,0.9568931875877009,6,1
423,f3821028-b230-452d-886c-84aab766ca1e,2018-08-25,IBL_18,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.0166989965346254,16,6
424,f3821028-b230-452d-886c-84aab766ca1e,2018-09-02,IBL_18,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.0209708574906136,24,6
425,f3821028-b230-452d-886c-84aab766ca1e,2018-09-13,IBL_18,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,0.8970873786407767,35,6
426,f3821028-b230-452d-886c-84aab766ca1e,2018-09-26,IBL_18,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,0.9099028800297709,48,5
427,f3821028-b230-452d-886c-84aab766ca1e,2018-08-16,IBL_18,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,0.9953397732336544,7,1
428,f3821028-b230-452d-886c-84aab766ca1e,2018-08-26,IBL_18,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.0209708574906136,17,6
429,f3821028-b230-452d-886c-84aab766ca1e,2018-09-05,IBL_18,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,1.0337864403585786,27,6
430,f3821028-b230-452d-886c-84aab766ca1e,2018-09-14,IBL_18,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,0.9269903238537242,36,6
431,f3821028-b230-452d-886c-84aab766ca1e,2018-09-27,IBL_18,M,2018-04-23,,C57BL/6NCrl,Charles River,1,,2019-08-06 21:30:42,C57BL/6N,0.9398058252427184,49,5
